,model,params,score
1592,svm_classifier,"(0.011288378916846883, 2.3357214690901213, 'sigmoid')",0.2727272727272727
1593,svm_classifier,"(0.01623776739188721, 1.1288378916846884, 'sigmoid')",0.2727272727272727
1594,svm_classifier,"(0.023357214690901212, 0.12742749857031335, 'sigmoid')",0.2727272727272727
1595,svm_classifier,"(0.01623776739188721, 0.7847599703514611, 'sigmoid')",0.2727272727272727
1596,svm_classifier,"(0.1, 10.0, 'linear')",0.2727272727272727
1597,svm_classifier,"(0.01623776739188721, 10.0, 'linear')",0.2727272727272727
1598,svm_classifier,"(0.005455594781168515, 10.0, 'linear')",0.2727272727272727
1599,svm_classifier,"(0.023357214690901212, 0.26366508987303583, 'sigmoid')",0.2727272727272727
1600,svm_classifier,"(0.023357214690901212, 0.37926901907322497, 'sigmoid')",0.2727272727272727
1601,svm_classifier,"(0.023357214690901212, 0.5455594781168517, 'sigmoid')",0.2727272727272727
1602,svm_classifier,"(0.023357214690901212, 4.832930238571752, 'sigmoid')",0.2727272727272727
1603,svm_classifier,"(0.04832930238571752, 0.0206913808111479, 'sigmoid')",0.2727272727272727
1604,svm_classifier,"(0.00042813323987193956, 10.0, 'linear')",0.2727272727272727
1605,svm_classifier,"(0.03359818286283781, 0.18329807108324356, 'sigmoid')",0.2727272727272727
1606,svm_classifier,"(0.0008858667904100823, 1.1288378916846884, 'rbf')",0.2727272727272727
1607,svm_classifier,"(0.0006158482110660267, 10.0, 'linear')",0.2727272727272727
1608,svm_classifier,"(0.0006158482110660267, 6.951927961775605, 'sigmoid')",0.2727272727272727
1609,svm_classifier,"(0.03359818286283781, 1.623776739188721, 'sigmoid')",0.2727272727272727
1610,svm_classifier,"(0.03359818286283781, 10.0, 'sigmoid')",0.2727272727272727
1611,svm_classifier,"(0.03359818286283781, 10.0, 'linear')",0.2727272727272727
1612,svm_classifier,"(0.03359818286283781, 6.951927961775605, 'sigmoid')",0.2727272727272727
1613,svm_classifier,"(0.0018329807108324356, 0.7847599703514611, 'sigmoid')",0.2727272727272727
1614,svm_classifier,"(0.00379269019073225, 10.0, 'linear')",0.2727272727272727
1615,svm_classifier,"(0.03359818286283781, 4.832930238571752, 'sigmoid')",0.2727272727272727
1616,svm_classifier,"(0.03359818286283781, 0.06158482110660264, 'sigmoid')",0.2727272727272727
1617,svm_classifier,"(0.0018329807108324356, 3.359818286283781, 'sigmoid')",0.2727272727272727
1618,svm_classifier,"(0.0006158482110660267, 0.7847599703514611, 'rbf')",0.2727272727272727
1619,svm_classifier,"(0.03359818286283781, 3.359818286283781, 'sigmoid')",0.2727272727272727
1620,svm_classifier,"(0.03359818286283781, 2.3357214690901213, 'sigmoid')",0.2727272727272727
1621,svm_classifier,"(0.03359818286283781, 0.08858667904100823, 'sigmoid')",0.2727272727272727
1622,svm_classifier,"(0.03359818286283781, 0.12742749857031335, 'sigmoid')",0.2727272727272727
1623,svm_classifier,"(0.0008858667904100823, 3.359818286283781, 'rbf')",0.2727272727272727
1624,svm_classifier,"(0.007847599703514606, 6.951927961775605, 'sigmoid')",0.2727272727272727
1625,svm_classifier,"(0.023357214690901212, 6.951927961775605, 'sigmoid')",0.2727272727272727
1626,svm_classifier,"(0.03359818286283781, 0.37926901907322497, 'sigmoid')",0.2727272727272727
1627,svm_classifier,"(0.023357214690901212, 10.0, 'linear')",0.2727272727272727
1628,svm_classifier,"(0.023357214690901212, 10.0, 'sigmoid')",0.2727272727272727
1629,svm_classifier,"(0.03359818286283781, 0.26366508987303583, 'sigmoid')",0.2727272727272727
1630,svm_classifier,"(0.03359818286283781, 0.5455594781168517, 'sigmoid')",0.2727272727272727
1631,svm_classifier,"(0.04832930238571752, 10.0, 'linear')",0.2727272727272727
1632,svm_classifier,"(0.03359818286283781, 0.7847599703514611, 'sigmoid')",0.2727272727272727
1633,svm_classifier,"(0.007847599703514606, 10.0, 'sigmoid')",0.2727272727272727
1634,svm_classifier,"(0.00020691380811147902, 10.0, 'linear')",0.2727272727272727
1635,svm_classifier,"(0.06951927961775606, 0.01, 'sigmoid')",0.2727272727272727
1636,svm_classifier,"(0.0018329807108324356, 10.0, 'linear')",0.2727272727272727
1637,svm_classifier,"(0.03359818286283781, 1.1288378916846884, 'sigmoid')",0.2727272727272727
1638,svm_classifier,"(0.007847599703514606, 1.1288378916846884, 'sigmoid')",0.2727272727272727
1639,svm_classifier,"(0.0008858667904100823, 0.08858667904100823, 'linear')",0.22727272727272727
1640,svm_classifier,"(0.005455594781168515, 0.04281332398719394, 'linear')",0.22727272727272727
1641,svm_classifier,"(0.005455594781168515, 1.1288378916846884, 'sigmoid')",0.22727272727272727
1642,svm_classifier,"(0.00379269019073225, 4.832930238571752, 'sigmoid')",0.22727272727272727
1643,svm_classifier,"(0.00042813323987193956, 0.08858667904100823, 'linear')",0.22727272727272727
1644,svm_classifier,"(0.00379269019073225, 0.04281332398719394, 'linear')",0.22727272727272727
1645,svm_classifier,"(0.007847599703514606, 1.623776739188721, 'sigmoid')",0.22727272727272727
1646,svm_classifier,"(0.00379269019073225, 0.37926901907322497, 'sigmoid')",0.22727272727272727
1647,svm_classifier,"(0.01623776739188721, 0.06158482110660264, 'sigmoid')",0.22727272727272727
1648,svm_classifier,"(0.01623776739188721, 0.08858667904100823, 'linear')",0.22727272727272727
1649,svm_classifier,"(0.04832930238571752, 0.04281332398719394, 'linear')",0.22727272727272727
1650,svm_classifier,"(0.0001438449888287663, 0.01438449888287663, 'rbf')",0.22727272727272727
1651,svm_classifier,"(0.01623776739188721, 0.08858667904100823, 'sigmoid')",0.22727272727272727
1652,svm_classifier,"(0.005455594781168515, 0.08858667904100823, 'linear')",0.22727272727272727
1653,svm_classifier,"(0.01623776739188721, 0.04281332398719394, 'linear')",0.22727272727272727
1654,svm_classifier,"(0.0001438449888287663, 0.04281332398719394, 'linear')",0.22727272727272727
1655,svm_classifier,"(0.011288378916846883, 0.04281332398719394, 'linear')",0.22727272727272727
1656,svm_classifier,"(0.0001438449888287663, 0.04281332398719394, 'rbf')",0.22727272727272727
1657,svm_classifier,"(0.0026366508987303583, 2.3357214690901213, 'sigmoid')",0.22727272727272727
1658,svm_classifier,"(0.0001438449888287663, 0.08858667904100823, 'linear')",0.22727272727272727
1659,svm_classifier,"(0.04832930238571752, 0.08858667904100823, 'linear')",0.22727272727272727
1660,svm_classifier,"(0.00020691380811147902, 6.951927961775605, 'rbf')",0.22727272727272727
1661,svm_classifier,"(0.0001, 0.04281332398719394, 'linear')",0.22727272727272727
1662,svm_classifier,"(0.0008858667904100823, 0.04281332398719394, 'linear')",0.22727272727272727
1663,svm_classifier,"(0.0012742749857031334, 0.08858667904100823, 'linear')",0.22727272727272727
1664,svm_classifier,"(0.00042813323987193956, 0.04281332398719394, 'linear')",0.22727272727272727
1665,svm_classifier,"(0.023357214690901212, 0.04281332398719394, 'linear')",0.22727272727272727
1666,svm_classifier,"(0.0026366508987303583, 0.04281332398719394, 'linear')",0.22727272727272727
1667,svm_classifier,"(0.0006158482110660267, 0.04281332398719394, 'linear')",0.22727272727272727
1668,svm_classifier,"(0.0008858667904100823, 10.0, 'sigmoid')",0.22727272727272727
1669,svm_classifier,"(0.06951927961775606, 0.08858667904100823, 'linear')",0.22727272727272727
1670,svm_classifier,"(0.00379269019073225, 0.08858667904100823, 'linear')",0.22727272727272727
1671,svm_classifier,"(0.03359818286283781, 0.029763514416313176, 'sigmoid')",0.22727272727272727
1672,svm_classifier,"(0.03359818286283781, 0.04281332398719394, 'linear')",0.22727272727272727
1673,svm_classifier,"(0.0001438449888287663, 0.26366508987303583, 'rbf')",0.22727272727272727
1674,svm_classifier,"(0.06951927961775606, 0.04281332398719394, 'linear')",0.22727272727272727
1675,svm_classifier,"(0.0026366508987303583, 0.08858667904100823, 'linear')",0.22727272727272727
1676,svm_classifier,"(0.00029763514416313193, 0.08858667904100823, 'linear')",0.22727272727272727
1677,svm_classifier,"(0.03359818286283781, 0.08858667904100823, 'linear')",0.22727272727272727
1678,svm_classifier,"(0.00020691380811147902, 0.04281332398719394, 'linear')",0.22727272727272727
1679,svm_classifier,"(0.0006158482110660267, 0.08858667904100823, 'linear')",0.22727272727272727
1680,svm_classifier,"(0.0018329807108324356, 0.08858667904100823, 'linear')",0.22727272727272727
1681,svm_classifier,"(0.007847599703514606, 0.08858667904100823, 'linear')",0.22727272727272727
1682,svm_classifier,"(0.0001, 0.08858667904100823, 'linear')",0.22727272727272727
1683,svm_classifier,"(0.00020691380811147902, 0.08858667904100823, 'linear')",0.22727272727272727
1684,svm_classifier,"(0.007847599703514606, 0.04281332398719394, 'linear')",0.22727272727272727
1685,svm_classifier,"(0.0018329807108324356, 0.04281332398719394, 'linear')",0.22727272727272727
1686,svm_classifier,"(0.0001, 1.1288378916846884, 'rbf')",0.22727272727272727
1687,svm_classifier,"(0.0012742749857031334, 0.04281332398719394, 'linear')",0.22727272727272727
1688,svm_classifier,"(0.023357214690901212, 0.08858667904100823, 'linear')",0.22727272727272727
1689,svm_classifier,"(0.011288378916846883, 0.08858667904100823, 'linear')",0.22727272727272727
1690,svm_classifier,"(0.1, 0.04281332398719394, 'linear')",0.22727272727272727
1691,svm_classifier,"(0.00029763514416313193, 0.04281332398719394, 'linear')",0.22727272727272727
1692,svm_classifier,"(0.1, 0.08858667904100823, 'linear')",0.22727272727272727
1693,svm_classifier,"(0.0012742749857031334, 1.623776739188721, 'linear')",0.18181818181818182
1694,svm_classifier,"(0.0001, 10.0, 'sigmoid')",0.18181818181818182
1695,svm_classifier,"(0.023357214690901212, 1.623776739188721, 'linear')",0.18181818181818182
1696,svm_classifier,"(0.0026366508987303583, 2.3357214690901213, 'linear')",0.18181818181818182
1697,svm_classifier,"(0.0001, 0.029763514416313176, 'rbf')",0.18181818181818182
1698,svm_classifier,"(0.0008858667904100823, 1.1288378916846884, 'sigmoid')",0.18181818181818182
1699,svm_classifier,"(0.00042813323987193956, 1.623776739188721, 'linear')",0.18181818181818182
1700,svm_classifier,"(0.06951927961775606, 1.623776739188721, 'linear')",0.18181818181818182
1701,svm_classifier,"(0.01623776739188721, 0.26366508987303583, 'sigmoid')",0.18181818181818182
1702,svm_classifier,"(0.0018329807108324356, 1.623776739188721, 'linear')",0.18181818181818182
1703,svm_classifier,"(0.00029763514416313193, 2.3357214690901213, 'linear')",0.18181818181818182
1704,svm_classifier,"(0.0026366508987303583, 4.832930238571752, 'sigmoid')",0.18181818181818182
1705,svm_classifier,"(0.00042813323987193956, 2.3357214690901213, 'linear')",0.18181818181818182
1706,svm_classifier,"(0.0012742749857031334, 2.3357214690901213, 'linear')",0.18181818181818182
1707,svm_classifier,"(0.0001438449888287663, 6.951927961775605, 'sigmoid')",0.18181818181818182
1708,svm_classifier,"(0.0008858667904100823, 1.623776739188721, 'linear')",0.18181818181818182
1709,svm_classifier,"(0.0018329807108324356, 2.3357214690901213, 'linear')",0.18181818181818182
1710,svm_classifier,"(0.00029763514416313193, 1.623776739188721, 'linear')",0.18181818181818182
1711,svm_classifier,"(0.00020691380811147902, 1.623776739188721, 'linear')",0.18181818181818182
1712,svm_classifier,"(0.0001438449888287663, 2.3357214690901213, 'linear')",0.18181818181818182
1713,svm_classifier,"(0.023357214690901212, 2.3357214690901213, 'linear')",0.18181818181818182
1714,svm_classifier,"(0.06951927961775606, 2.3357214690901213, 'linear')",0.18181818181818182
1715,svm_classifier,"(0.0008858667904100823, 2.3357214690901213, 'linear')",0.18181818181818182
1716,svm_classifier,"(0.00379269019073225, 10.0, 'sigmoid')",0.18181818181818182
1717,svm_classifier,"(0.01623776739188721, 1.623776739188721, 'linear')",0.18181818181818182
1718,svm_classifier,"(0.00029763514416313193, 3.359818286283781, 'sigmoid')",0.18181818181818182
1719,svm_classifier,"(0.1, 10.0, 'sigmoid')",0.18181818181818182
1720,svm_classifier,"(0.0001, 2.3357214690901213, 'linear')",0.18181818181818182
1721,svm_classifier,"(0.00379269019073225, 2.3357214690901213, 'linear')",0.18181818181818182
1722,svm_classifier,"(0.005455594781168515, 2.3357214690901213, 'linear')",0.18181818181818182
1723,svm_classifier,"(0.03359818286283781, 1.623776739188721, 'linear')",0.18181818181818182
1724,svm_classifier,"(0.0001438449888287663, 1.623776739188721, 'linear')",0.18181818181818182
1725,svm_classifier,"(0.03359818286283781, 2.3357214690901213, 'linear')",0.18181818181818182
1726,svm_classifier,"(0.011288378916846883, 2.3357214690901213, 'linear')",0.18181818181818182
1727,svm_classifier,"(0.0018329807108324356, 4.832930238571752, 'sigmoid')",0.18181818181818182
1728,svm_classifier,"(0.005455594781168515, 1.623776739188721, 'linear')",0.18181818181818182
1729,svm_classifier,"(0.00379269019073225, 1.623776739188721, 'linear')",0.18181818181818182
1730,svm_classifier,"(0.04832930238571752, 2.3357214690901213, 'linear')",0.18181818181818182
1731,svm_classifier,"(0.04832930238571752, 1.623776739188721, 'linear')",0.18181818181818182
1732,svm_classifier,"(0.1, 1.623776739188721, 'linear')",0.18181818181818182
1733,svm_classifier,"(0.007847599703514606, 1.623776739188721, 'linear')",0.18181818181818182
1734,svm_classifier,"(0.00020691380811147902, 4.832930238571752, 'sigmoid')",0.18181818181818182
1735,svm_classifier,"(0.0001, 0.12742749857031335, 'rbf')",0.18181818181818182
1736,svm_classifier,"(0.1, 2.3357214690901213, 'linear')",0.18181818181818182
1737,svm_classifier,"(0.0006158482110660267, 1.623776739188721, 'linear')",0.18181818181818182
1738,svm_classifier,"(0.011288378916846883, 1.623776739188721, 'linear')",0.18181818181818182
1739,svm_classifier,"(0.007847599703514606, 2.3357214690901213, 'linear')",0.18181818181818182
1740,svm_classifier,"(0.0006158482110660267, 1.623776739188721, 'sigmoid')",0.18181818181818182
1741,svm_classifier,"(0.005455594781168515, 0.5455594781168517, 'sigmoid')",0.18181818181818182
1742,svm_classifier,"(0.0006158482110660267, 2.3357214690901213, 'linear')",0.18181818181818182
1743,svm_classifier,"(0.01623776739188721, 2.3357214690901213, 'linear')",0.18181818181818182
1744,svm_classifier,"(0.00020691380811147902, 2.3357214690901213, 'linear')",0.18181818181818182
1745,svm_classifier,"(0.0001, 1.623776739188721, 'linear')",0.18181818181818182
1746,svm_classifier,"(0.00379269019073225, 3.359818286283781, 'sigmoid')",0.18181818181818182
1747,svm_classifier,"(0.0026366508987303583, 1.623776739188721, 'linear')",0.18181818181818182
1748,svm_classifier,"(0.00042813323987193956, 2.3357214690901213, 'sigmoid')",0.18181818181818182
1749,svm_classifier,"(0.0026366508987303583, 10.0, 'sigmoid')",0.13636363636363635
1750,svm_classifier,"(0.03359818286283781, 0.04281332398719394, 'sigmoid')",0.13636363636363635
1751,svm_classifier,"(0.007847599703514606, 0.37926901907322497, 'sigmoid')",0.13636363636363635
1752,svm_classifier,"(0.011288378916846883, 0.12742749857031335, 'sigmoid')",0.13636363636363635
1753,svm_classifier,"(0.005455594781168515, 2.3357214690901213, 'sigmoid')",0.13636363636363635
1754,svm_classifier,"(0.1, 6.951927961775605, 'sigmoid')",0.13636363636363635
1755,svm_classifier,"(0.1, 4.832930238571752, 'sigmoid')",0.13636363636363635
1756,svm_classifier,"(0.04832930238571752, 0.01438449888287663, 'sigmoid')",0.13636363636363635
1757,svm_classifier,"(0.007847599703514606, 0.12742749857031335, 'sigmoid')",0.13636363636363635
1758,svm_classifier,"(0.00379269019073225, 1.1288378916846884, 'linear')",0.09090909090909091
1759,svm_classifier,"(0.00020691380811147902, 1.1288378916846884, 'linear')",0.09090909090909091
1760,svm_classifier,"(0.06951927961775606, 1.1288378916846884, 'linear')",0.09090909090909091
1761,svm_classifier,"(0.007847599703514606, 1.1288378916846884, 'linear')",0.09090909090909091
1762,svm_classifier,"(0.023357214690901212, 1.1288378916846884, 'linear')",0.09090909090909091
1763,svm_classifier,"(0.00042813323987193956, 1.1288378916846884, 'linear')",0.09090909090909091
1764,svm_classifier,"(0.011288378916846883, 1.1288378916846884, 'linear')",0.09090909090909091
1765,svm_classifier,"(0.0001438449888287663, 1.1288378916846884, 'linear')",0.09090909090909091
1766,svm_classifier,"(0.005455594781168515, 6.951927961775605, 'sigmoid')",0.09090909090909091
1767,svm_classifier,"(0.0001, 1.1288378916846884, 'linear')",0.09090909090909091
1768,svm_classifier,"(0.03359818286283781, 1.1288378916846884, 'linear')",0.09090909090909091
1769,svm_classifier,"(0.0008858667904100823, 1.1288378916846884, 'linear')",0.09090909090909091
1770,svm_classifier,"(0.005455594781168515, 1.1288378916846884, 'linear')",0.09090909090909091
1771,svm_classifier,"(0.00029763514416313193, 1.1288378916846884, 'linear')",0.09090909090909091
1772,svm_classifier,"(0.0018329807108324356, 1.1288378916846884, 'linear')",0.09090909090909091
1773,svm_classifier,"(0.01623776739188721, 1.1288378916846884, 'linear')",0.09090909090909091
1774,svm_classifier,"(0.0006158482110660267, 1.1288378916846884, 'linear')",0.09090909090909091
1775,svm_classifier,"(0.0012742749857031334, 1.1288378916846884, 'linear')",0.09090909090909091
1776,svm_classifier,"(0.1, 1.1288378916846884, 'linear')",0.09090909090909091
1777,svm_classifier,"(0.0026366508987303583, 1.1288378916846884, 'linear')",0.09090909090909091
1778,svm_classifier,"(0.04832930238571752, 1.1288378916846884, 'linear')",0.09090909090909091
1779,svm_classifier,"(0.03359818286283781, 0.18329807108324356, 'linear')",0.045454545454545456
1780,svm_classifier,"(0.0008858667904100823, 0.029763514416313176, 'linear')",0.045454545454545456
1781,svm_classifier,"(0.011288378916846883, 0.12742749857031335, 'linear')",0.045454545454545456
1782,svm_classifier,"(0.0008858667904100823, 0.06158482110660264, 'linear')",0.045454545454545456
1783,svm_classifier,"(0.0001438449888287663, 2.3357214690901213, 'rbf')",0.045454545454545456
1784,svm_classifier,"(0.03359818286283781, 0.12742749857031335, 'linear')",0.045454545454545456
1785,svm_classifier,"(0.00020691380811147902, 0.029763514416313176, 'linear')",0.045454545454545456
1786,svm_classifier,"(0.011288378916846883, 0.029763514416313176, 'linear')",0.045454545454545456
1787,svm_classifier,"(0.011288378916846883, 0.06158482110660264, 'linear')",0.045454545454545456
1788,svm_classifier,"(0.0008858667904100823, 0.18329807108324356, 'linear')",0.045454545454545456
1789,svm_classifier,"(0.00379269019073225, 0.06158482110660264, 'linear')",0.045454545454545456
1790,svm_classifier,"(0.0008858667904100823, 0.12742749857031335, 'linear')",0.045454545454545456
1791,svm_classifier,"(0.0018329807108324356, 0.5455594781168517, 'sigmoid')",0.045454545454545456
1792,svm_classifier,"(0.03359818286283781, 0.06158482110660264, 'linear')",0.045454545454545456
1793,svm_classifier,"(0.00020691380811147902, 0.18329807108324356, 'linear')",0.045454545454545456
1794,svm_classifier,"(0.011288378916846883, 0.5455594781168517, 'sigmoid')",0.045454545454545456
1795,svm_classifier,"(0.011288378916846883, 0.18329807108324356, 'linear')",0.045454545454545456
1796,svm_classifier,"(0.0018329807108324356, 0.029763514416313176, 'linear')",0.045454545454545456
1797,svm_classifier,"(0.00379269019073225, 0.26366508987303583, 'sigmoid')",0.045454545454545456
1798,svm_classifier,"(0.01623776739188721, 0.12742749857031335, 'linear')",0.045454545454545456
1799,svm_classifier,"(0.01623776739188721, 0.18329807108324356, 'linear')",0.045454545454545456
1800,svm_classifier,"(0.00379269019073225, 0.18329807108324356, 'linear')",0.045454545454545456
1801,svm_classifier,"(0.01623776739188721, 0.18329807108324356, 'sigmoid')",0.045454545454545456
1802,svm_classifier,"(0.01623776739188721, 0.029763514416313176, 'linear')",0.045454545454545456
1803,svm_classifier,"(0.0012742749857031334, 0.7847599703514611, 'sigmoid')",0.045454545454545456
1804,svm_classifier,"(0.0012742749857031334, 0.18329807108324356, 'linear')",0.045454545454545456
1805,svm_classifier,"(0.0012742749857031334, 0.12742749857031335, 'linear')",0.045454545454545456
1806,svm_classifier,"(0.023357214690901212, 0.029763514416313176, 'linear')",0.045454545454545456
1807,svm_classifier,"(0.023357214690901212, 0.06158482110660264, 'linear')",0.045454545454545456
1808,svm_classifier,"(0.03359818286283781, 0.029763514416313176, 'linear')",0.045454545454545456
1809,svm_classifier,"(0.00379269019073225, 0.12742749857031335, 'linear')",0.045454545454545456
1810,svm_classifier,"(0.0012742749857031334, 0.06158482110660264, 'linear')",0.045454545454545456
1811,svm_classifier,"(0.023357214690901212, 0.12742749857031335, 'linear')",0.045454545454545456
1812,svm_classifier,"(0.023357214690901212, 0.18329807108324356, 'linear')",0.045454545454545456
1813,svm_classifier,"(0.0012742749857031334, 0.029763514416313176, 'linear')",0.045454545454545456
1814,svm_classifier,"(0.0018329807108324356, 0.06158482110660264, 'linear')",0.045454545454545456
1815,svm_classifier,"(0.0001, 0.029763514416313176, 'linear')",0.045454545454545456
1816,svm_classifier,"(0.0018329807108324356, 0.12742749857031335, 'linear')",0.045454545454545456
1817,svm_classifier,"(0.0018329807108324356, 0.18329807108324356, 'linear')",0.045454545454545456
1818,svm_classifier,"(0.03359818286283781, 0.01438449888287663, 'sigmoid')",0.045454545454545456
1819,svm_classifier,"(0.04832930238571752, 0.029763514416313176, 'linear')",0.045454545454545456
1820,svm_classifier,"(0.01623776739188721, 0.06158482110660264, 'linear')",0.045454545454545456
1821,svm_classifier,"(0.04832930238571752, 0.06158482110660264, 'linear')",0.045454545454545456
1822,svm_classifier,"(0.005455594781168515, 0.029763514416313176, 'linear')",0.045454545454545456
1823,svm_classifier,"(0.007847599703514606, 0.029763514416313176, 'linear')",0.045454545454545456
1824,svm_classifier,"(0.00029763514416313193, 0.06158482110660264, 'linear')",0.045454545454545456
1825,svm_classifier,"(0.0026366508987303583, 0.12742749857031335, 'linear')",0.045454545454545456
1826,svm_classifier,"(0.00020691380811147902, 0.12742749857031335, 'linear')",0.045454545454545456
1827,svm_classifier,"(0.005455594781168515, 10.0, 'sigmoid')",0.045454545454545456
1828,svm_classifier,"(0.0026366508987303583, 0.18329807108324356, 'linear')",0.045454545454545456
1829,svm_classifier,"(0.1, 0.029763514416313176, 'linear')",0.045454545454545456
1830,svm_classifier,"(0.00029763514416313193, 0.12742749857031335, 'linear')",0.045454545454545456
1831,svm_classifier,"(0.1, 0.06158482110660264, 'linear')",0.045454545454545456
1832,svm_classifier,"(0.00042813323987193956, 0.18329807108324356, 'linear')",0.045454545454545456
1833,svm_classifier,"(0.00042813323987193956, 0.12742749857031335, 'linear')",0.045454545454545456
1834,svm_classifier,"(0.1, 0.12742749857031335, 'linear')",0.045454545454545456
1835,svm_classifier,"(0.007847599703514606, 0.06158482110660264, 'linear')",0.045454545454545456
1836,svm_classifier,"(0.0026366508987303583, 0.37926901907322497, 'sigmoid')",0.045454545454545456
1837,svm_classifier,"(0.1, 0.18329807108324356, 'linear')",0.045454545454545456
1838,svm_classifier,"(0.00029763514416313193, 0.18329807108324356, 'linear')",0.045454545454545456
1839,svm_classifier,"(0.00042813323987193956, 0.06158482110660264, 'linear')",0.045454545454545456
1840,svm_classifier,"(0.00042813323987193956, 0.029763514416313176, 'linear')",0.045454545454545456
1841,svm_classifier,"(0.0001438449888287663, 0.18329807108324356, 'linear')",0.045454545454545456
1842,svm_classifier,"(0.005455594781168515, 0.06158482110660264, 'linear')",0.045454545454545456
1843,svm_classifier,"(0.0001438449888287663, 0.12742749857031335, 'linear')",0.045454545454545456
1844,svm_classifier,"(0.0001438449888287663, 0.06158482110660264, 'linear')",0.045454545454545456
1845,svm_classifier,"(0.0001438449888287663, 0.029763514416313176, 'linear')",0.045454545454545456
1846,svm_classifier,"(0.005455594781168515, 0.18329807108324356, 'linear')",0.045454545454545456
1847,svm_classifier,"(0.04832930238571752, 0.12742749857031335, 'linear')",0.045454545454545456
1848,svm_classifier,"(0.0026366508987303583, 0.06158482110660264, 'linear')",0.045454545454545456
1849,svm_classifier,"(0.06951927961775606, 0.18329807108324356, 'linear')",0.045454545454545456
1850,svm_classifier,"(0.0001, 0.18329807108324356, 'linear')",0.045454545454545456
1851,svm_classifier,"(0.0006158482110660267, 0.12742749857031335, 'linear')",0.045454545454545456
1852,svm_classifier,"(0.00379269019073225, 0.029763514416313176, 'linear')",0.045454545454545456
1853,svm_classifier,"(0.005455594781168515, 0.12742749857031335, 'linear')",0.045454545454545456
1854,svm_classifier,"(0.06951927961775606, 0.029763514416313176, 'linear')",0.045454545454545456
1855,svm_classifier,"(0.0001, 0.12742749857031335, 'linear')",0.045454545454545456
1856,svm_classifier,"(0.0026366508987303583, 0.029763514416313176, 'linear')",0.045454545454545456
1857,svm_classifier,"(0.0006158482110660267, 0.06158482110660264, 'linear')",0.045454545454545456
1858,svm_classifier,"(0.06951927961775606, 0.06158482110660264, 'linear')",0.045454545454545456
1859,svm_classifier,"(0.007847599703514606, 0.18329807108324356, 'linear')",0.045454545454545456
1860,svm_classifier,"(0.0001, 0.06158482110660264, 'linear')",0.045454545454545456
1861,svm_classifier,"(0.007847599703514606, 0.12742749857031335, 'linear')",0.045454545454545456
1862,svm_classifier,"(0.00020691380811147902, 0.06158482110660264, 'linear')",0.045454545454545456
1863,svm_classifier,"(0.007847599703514606, 3.359818286283781, 'sigmoid')",0.045454545454545456
1864,svm_classifier,"(0.00029763514416313193, 0.029763514416313176, 'linear')",0.045454545454545456
1865,svm_classifier,"(0.06951927961775606, 0.12742749857031335, 'linear')",0.045454545454545456
1866,svm_classifier,"(0.04832930238571752, 0.18329807108324356, 'linear')",0.045454545454545456
1867,svm_classifier,"(0.0006158482110660267, 0.029763514416313176, 'linear')",0.045454545454545456
1868,svm_classifier,"(0.007847599703514606, 4.832930238571752, 'sigmoid')",0.045454545454545456
1869,svm_classifier,"(0.0006158482110660267, 0.18329807108324356, 'linear')",0.045454545454545456
1870,svm_classifier,"(0.00379269019073225, 6.951927961775605, 'sigmoid')",0.0
1871,svm_classifier,"(0.007847599703514606, 0.7847599703514611, 'sigmoid')",0.0
1872,svm_classifier,"(0.0001, 0.01438449888287663, 'rbf')",0.0
1873,svm_classifier,"(0.011288378916846883, 1.623776739188721, 'sigmoid')",0.0
1874,svm_classifier,"(0.011288378916846883, 1.1288378916846884, 'sigmoid')",0.0
1875,svm_classifier,"(0.011288378916846883, 0.7847599703514611, 'sigmoid')",0.0
1876,svm_classifier,"(0.03359818286283781, 0.0206913808111479, 'sigmoid')",0.0
1877,svm_classifier,"(0.0001, 0.04281332398719394, 'rbf')",0.0
